1	2	0	2	2612	2	1	0.524	0
1	2	0	2	1361	1	1	0.436	0
1	2	0	2	3569	3	1	0.406	0
1	2	0	2	1172	1	1	0.485	0
1	2	0	2	4472	4	0	0.596	0
1	2	0	2	2665	2	1	0.48	0
1	2	0	2	6488	6	0	0.578	0
1	2	0	2	5409	5	0	0.524	0
1	2	0	2	3678	3	1	0.616	0
1	2	0	2	3064	3	1	0.504	0
1	2	0	2	1164	1	1	0.445	0
1	2	0	2	1677	1	1	0.494	0
1	2	0	2	1394	1	1	0.474	0
1	2	0	2	3338	3	1	0.631	0
1	2	0	2	1415	1	1	0.513	0
1	2	0	2	1141	1	1	0.475	0
1	2	0	2	2145	2	1	0.533	0
1	2	0	2	2036	2	1	0.425	0
1	2	0	2	2618	2	1	0.504	0
1	2	0	2	3536	3	1	0.69	0
1	2	0	2	1657	1	1	0.416	0
1	2	0	2	2351	2	1	0.416	0
1	2	0	2	3062	3	1	0.435	0
1	2	0	2	1701	1	1	0.445	0
1	2	0	2	4086	4	0	0.616	0
1	2	0	2	6344	6	0	0.513	0
1	2	0	2	2120	2	1	0.656	0
1	2	0	2	5232	5	0	0.469	0
1	2	0	2	2380	2	1	0.577	0
1	2	0	2	2149	2	1	0.622	0
1	2	0	2	3601	3	1	0.827	0
1	2	0	2	5228	5	0	0.626	0
1	2	0	2	6075	6	0	0.895	0
1	2	0	2	2503	2	1	0.548	0
1	2	0	2	3610	3	1	0.533	0
1	2	0	2	1256	1	1	0.435	0
1	2	0	2	1289	1	1	0.396	0
1	2	0	2	3145	3	1	0.347	0
1	2	0	2	6465	6	0	0.587	0
1	2	0	2	3349	3	1	0.577	0
1	2	0	2	3418	3	1	0.494	0
1	2	0	2	2350	2	1	0.504	0
1	3	0	1	5296	5	0	0.778	0
1	3	0	1	6083	6	0	0.445	0
1	3	0	1	6063	6	0	0.445	0
1	3	0	1	4102	4	0	0.377	0
1	3	0	1	5349	5	0	0.454	0
1	3	0	1	1466	1	1	0.411	0
1	3	0	1	6373	6	0	0.421	0
1	3	0	1	6049	6	0	0.387	0
1	3	0	1	6376	6	0	0.406	0
1	3	0	1	6047	6	0	0.367	0
1	3	0	1	2694	2	1	0.47	0
1	3	0	1	4163	4	0	0.361	0
1	3	0	1	4733	4	0	0.406	0
1	3	0	1	4780	4	0	0.475	0
1	3	0	1	4519	4	0	0.475	0
1	3	0	1	3654	3	1	0.626	0
1	3	0	1	2704	2	1	0.455	0
1	3	0	1	6189	6	0	0.421	0
1	3	0	1	5170	5	0	0.396	0
1	3	0	1	4012	4	0	0.416	0
1	3	0	1	1711	1	1	0.891	0
1	3	0	1	5735	5	0	0.45	0
1	3	0	1	5821	5	0	0.71	0
1	3	0	1	6190	6	0	0.504	0
1	3	0	1	5714	5	0	0.494	0
1	3	0	1	5046	5	0	0.7	0
1	3	0	1	2029	2	1	0.743	0
1	3	0	1	3043	3	1	0.583	0
1	3	0	1	1544	1	1	0.455	0
1	3	0	1	5606	5	0	0.411	0
1	3	0	1	5748	5	0	0.425	0
1	3	0	1	6278	6	0	0.475	0
1	3	0	1	3359	3	1	0.724	0
1	3	0	1	6475	6	0	0.392	0
1	3	0	1	5717	5	0	0.524	0
1	3	0	1	1068	1	1	0.518	0
1	3	0	1	4245	4	0	0.342	0
1	3	0	1	5532	5	0	2.589	0
1	3	0	1	1221	1	1	0.704	0
1	3	0	1	4166	4	0	0.92	0
1	3	0	1	6112	6	0	0.523	0
1	3	0	1	3494	3	1	1.155	0
1	3	0	1	5089	5	0	0.489	0
1	3	0	1	4319	4	0	1.492	0
1	3	0	1	6447	6	0	0.563	0
1	3	0	1	4325	4	0	0.583	0
1	3	0	1	4579	4	0	0.543	0
1	3	0	1	1218	1	1	0.519	0
1	3	0	1	5577	5	0	0.371	0
1	3	0	1	2573	2	0	0.406	0
1	3	0	1	4314	4	0	0.526	0
1	3	0	1	4759	4	0	0.494	0
1	3	0	1	4584	4	0	0.523	0
1	3	0	1	6258	6	0	0.572	0
1	3	0	1	6375	6	0	0.435	0
1	3	0	1	4312	4	0	0.798	0
1	3	0	1	6243	6	0	0.435	0
1	3	0	1	4304	4	0	0.396	0
1	3	0	1	3564	3	1	0.597	0
1	3	0	1	6156	6	0	0.42	0
1	3	0	1	4529	4	0	0.416	0
1	3	0	1	5359	5	0	0.514	0
1	3	0	1	1168	1	1	0.499	0
1	3	0	1	2592	2	1	0.543	0
1	3	0	1	6679	6	0	0.498	0
1	3	0	1	3647	3	1	0.47	0
1	3	0	1	2136	2	1	0.572	0
1	3	0	1	5317	5	0	0.46	0
1	3	0	1	4587	4	0	0.484	0
1	3	0	1	3539	3	1	0.655	0
1	3	0	1	5184	5	0	0.607	0
1	3	0	1	2216	2	0	0.787	0
1	3	0	1	5158	5	0	0.556	0
1	3	0	1	5157	5	0	0.425	0
1	3	0	1	3114	3	1	0.626	0
1	3	0	1	5477	5	0	0.734	0
1	3	0	1	4127	4	0	0.455	0
1	3	0	1	5475	5	0	0.396	0
1	3	0	1	5258	5	0	0.573	0
1	3	0	1	4074	4	0	0.387	0
1	3	0	1	6164	6	0	0.445	0
1	3	0	1	5430	5	0	0.651	0
1	3	0	1	6234	6	0	0.651	0
1	3	0	1	6216	6	0	0.425	0
1	3	0	1	5595	5	0	1.238	0
1	3	0	1	4407	4	0	0.376	0
1	3	0	1	6599	6	0	0.387	0
1	3	0	1	4570	4	0	0.406	0
1	3	0	1	1547	1	1	0.45	0
1	3	0	1	4706	4	0	0.401	0
1	3	0	1	6304	6	0	0.817	0
1	3	0	1	4046	4	0	0.406	0
1	3	0	1	6388	6	0	0.484	0
1	3	0	1	2642	2	1	0.479	0
1	3	0	1	5035	5	0	0.372	0
1	3	0	1	6138	6	0	0.425	0
1	4	0	2	5050	5	0	1.405	0
1	4	0	2	1494	1	1	0.607	0
1	4	0	2	3615	3	1	0.563	0
1	4	0	2	5026	5	0	1.556	0
1	4	0	2	2546	2	1	0.558	0
1	4	0	2	2816	2	1	0.611	0
1	4	0	2	6275	6	0	0.567	0
1	4	0	2	6127	6	0	0.592	0
1	4	0	2	1685	1	1	0.528	0
1	4	0	2	2272	2	1	0.719	0
1	4	0	2	3411	3	1	0.445	0
1	4	0	2	1265	1	1	0.367	0
1	4	0	2	1171	1	1	0.327	0
1	4	0	2	2632	2	1	0.504	0
1	4	0	2	2152	2	1	0.367	0
1	4	0	2	2091	2	1	0.367	0
1	4	0	2	3620	3	1	0.817	0
1	4	0	2	5805	5	0	1.331	0
1	4	0	2	1292	1	1	0.773	0
1	4	0	2	6095	6	0	0.587	0
1	4	0	2	2148	2	1	0.469	0
1	4	0	2	2633	2	1	0.602	0
1	4	0	2	2560	2	1	0.406	0
1	4	0	2	1363	1	1	0.366	0
1	4	0	2	3470	3	1	0.318	0
1	4	0	2	1103	1	1	0.357	0
1	4	0	2	3006	3	1	0.327	0
1	4	0	2	2239	2	1	0.377	0
1	4	0	2	4121	4	1	0.327	0
1	4	0	2	1305	1	1	0.35	0
1	4	0	2	3365	3	1	0.406	0
1	4	0	2	2656	2	1	0.327	0
1	4	0	2	1788	1	1	0.338	0
1	4	0	2	3446	3	1	0.357	0
1	4	0	2	3200	3	1	0.298	0
1	4	0	2	1133	1	1	0.328	0
1	4	0	2	4717	4	1	0.298	0
1	4	0	2	1732	1	1	0.321	0
1	4	0	2	1765	1	1	0.299	0
1	4	0	2	3011	3	1	0.494	0
1	4	0	2	3035	3	1	0.563	0
1	4	0	2	2083	2	1	0.357	0
1	4	0	2	3246	3	1	0.484	0
1	4	0	2	3248	3	1	0.709	0
1	4	0	2	4138	4	0	0.705	0
1	4	0	2	2829	2	1	0.421	0
1	4	0	2	5674	5	0	0.646	0
1	4	0	2	1128	1	1	0.646	0
1	4	0	2	3548	3	1	0.533	0
1	4	0	2	1339	1	1	0.337	0
1	4	0	2	1241	1	1	0.367	0
1	4	0	2	3582	3	1	0.582	0
1	4	0	2	2467	2	1	0.386	0
1	4	0	2	1282	1	1	0.484	0
1	4	0	2	2453	2	1	0.426	0
1	4	0	2	1274	1	1	0.503	0
1	4	0	2	1378	1	1	0.406	0
1	4	0	2	5750	5	0	0.587	0
1	4	0	2	6733	6	0	0.582	0
1	4	0	2	3277	3	1	0.567	0
1	4	0	2	4456	4	0	0.587	0
1	4	0	2	4338	4	1	0.46	0
1	4	0	2	2766	2	1	0.565	0
1	4	0	2	3153	3	1	0.631	0
1	4	0	2	2506	2	1	0.415	0
1	4	0	2	1440	1	1	0.377	0
1	4	0	2	2406	2	1	0.337	0
1	4	0	2	3420	3	1	0.318	0
1	4	0	2	3005	3	1	0.836	0
1	4	0	2	4652	4	0	0.695	0
1	4	0	2	6666	6	0	0.68	0
1	4	0	2	1040	1	1	0.783	0
1	4	0	2	3235	3	1	0.514	0
1	4	0	2	6108	6	0	0.626	0
1	4	0	2	5255	5	0	0.494	0
1	4	0	2	2024	2	1	0.45	0
1	4	0	2	5346	5	0	0.43	0
1	4	0	2	1189	1	1	0.42	0
1	4	0	2	1766	1	1	0.543	0
1	4	0	2	3340	3	1	0.563	0
1	4	0	2	3737	3	1	0.542	0
1	4	0	2	6701	6	0	0.715	0
1	4	0	2	3674	3	1	0.587	0
1	4	0	2	2140	2	1	0.582	0
1	4	0	2	6584	6	0	1.83	0
1	4	0	2	2533	2	1	0.626	0
1	4	0	2	2702	2	1	0.602	0
1	4	0	2	4311	4	0	0.548	0
1	4	0	2	3616	3	1	0.665	0
1	4	0	2	4072	4	0	0.704	0
1	4	0	2	2793	2	1	0.666	0
1	4	0	2	1231	1	0	0.382	0
1	4	0	2	2659	2	1	0.364	0
1	4	0	2	5462	5	0	0.597	0
1	4	0	2	1387	1	1	0.538	0
1	4	0	2	3694	3	1	0.738	0
1	5	0	1	5033	5	1	1.9	0
1	5	0	1	5593	5	0	0.453	0
1	5	0	1	4452	4	0	0.376	0
1	5	0	1	2385	2	1	0.538	0
1	5	0	1	2015	2	0	0.401	0
1	5	0	1	5629	5	0	0.928	0
1	5	0	1	4804	4	0	1.219	0
1	5	0	1	4473	4	0	0.738	0
1	5	0	1	1624	1	1	0.617	0
1	5	0	1	4124	4	0	0.43	0
1	5	0	1	1209	1	1	0.508	0
1	5	0	1	1575	1	1	0.719	0
1	5	0	1	5611	5	0	0.46	0
1	5	0	1	5319	5	0	0.592	0
1	5	0	1	4160	4	0	0.533	0
1	5	0	1	4021	4	0	0.709	0
1	5	0	1	3413	3	1	0.773	0
1	5	0	1	4515	4	0	0.773	0
1	5	0	1	6711	6	0	0.768	0
1	5	0	1	3528	3	1	0.743	0
1	5	0	1	5267	5	0	0.587	0
1	5	0	1	6515	6	0	0.514	0
1	5	0	1	4654	4	0	0.455	0
1	5	0	1	6024	6	1	0.528	0
1	5	0	1	3623	3	0	0.228	0
1	5	0	1	5023	5	0	1.182	0
1	5	0	1	6310	6	0	0.846	0
1	5	0	1	4154	4	0	0.455	0
1	5	0	1	5578	5	0	0.494	0
1	5	0	1	5129	5	0	0.426	0
1	5	0	1	6658	6	0	0.455	0
1	5	0	1	6318	6	0	0.397	0
1	5	0	1	6512	6	0	0.406	0
1	5	0	1	6026	6	0	0.426	0
1	5	0	1	5353	5	0	0.494	0
1	5	0	1	5638	5	0	0.495	0
1	5	0	1	6312	6	0	0.406	0
1	5	0	1	4422	4	0	0.377	0
1	5	0	1	5509	5	0	0.366	0
1	5	0	1	6416	6	0	0.377	0
1	5	0	1	1011	1	1	0.499	0
1	5	0	1	4263	4	0	0.518	0
1	5	0	1	4402	4	0	0.562	0
1	5	0	1	6117	6	0	0.514	0
1	5	0	1	2074	2	1	0.538	0
1	5	0	1	6279	6	0	0.43	0
1	5	0	1	2502	2	1	0.558	0
1	5	0	1	6367	6	0	0.676	0
1	5	0	1	4330	4	0	0.465	0
1	5	0	1	6134	6	0	0.494	0
1	5	0	1	6271	6	0	0.425	0
1	5	0	1	5806	5	0	0.426	0
1	5	0	1	4423	4	0	0.749	0
1	5	0	1	6330	6	0	0.406	0
1	5	0	1	4703	4	0	0.425	0
1	5	0	1	4776	4	0	0.445	0
1	5	0	1	4137	4	0	0.504	0
1	5	0	1	2130	2	0	0.396	0
1	5	0	1	5144	5	0	0.173	1
1	5	0	1	4718	4	0	1.101	0
1	5	0	1	3571	3	1	0.685	0
1	5	0	1	6202	6	0	0.45	0
1	5	0	1	4388	4	0	0.465	0
1	5	0	1	4377	4	0	0.416	0
1	5	0	1	5107	5	0	0.387	0
1	5	0	1	5065	5	0	0.455	0
1	5	0	1	4333	4	0	0.397	0
1	5	0	1	1205	1	1	0.568	0
1	5	0	1	6653	6	0	0.411	0
1	5	0	1	6331	6	0	0.68	0
1	5	0	1	5361	5	0	0.416	0
1	5	0	1	6333	6	0	0.406	0
1	5	0	1	5567	5	0	0.406	0
1	5	0	1	5003	5	0	0.72	0
1	5	0	1	3723	3	1	0.607	0
1	5	0	1	6385	6	0	0.401	0
1	5	0	1	3442	3	1	0.489	0
1	5	0	1	2727	2	1	0.621	0
1	5	0	1	2405	2	1	0.474	0
1	5	0	1	5390	5	0	0.44	0
1	5	0	1	2389	2	0	0.377	0
1	5	0	1	6519	6	0	0.604	0
1	5	0	1	3645	3	1	0.675	0
1	5	0	1	4746	4	0	0.46	0
1	5	0	1	1030	1	1	0.599	0
1	5	0	1	3543	3	1	0.545	0
1	5	0	1	5059	5	0	0.46	0
1	5	0	1	1720	1	1	0.45	0
1	5	0	1	5627	5	0	0.362	0
1	5	0	1	5429	5	0	0.426	0
1	5	0	1	6481	6	0	0.406	0
1	5	0	1	1573	1	1	0.42	0
1	5	0	1	6345	6	0	0.362	0
1	5	0	1	5608	5	0	0.465	0
1	5	0	1	4262	4	0	0.406	0
1	5	0	1	4607	4	0	0.377	0
1	6	0	2	3728	3	1	1.087	0
1	6	0	2	1366	1	0	0.43	0
1	6	0	2	3705	3	1	0.599	0
1	6	0	2	6106	6	0	0.587	0
1	6	0	2	2045	2	1	0.46	0
1	6	0	2	2555	2	1	0.406	0
1	6	0	2	3257	3	1	0.387	0
1	6	0	2	3003	3	1	0.934	0
1	6	0	2	1346	1	1	0.514	0
1	6	0	2	4622	4	0	0.939	0
1	6	0	2	3688	3	1	0.518	0
1	6	0	2	3058	3	1	0.563	0
1	6	0	2	3102	3	1	0.396	0
1	6	0	2	1437	1	1	0.357	0
1	6	0	2	1661	1	1	0.348	0
1	6	0	2	2734	2	1	0.397	0
1	6	0	2	3065	3	1	0.367	0
1	6	0	2	3186	3	1	0.357	0
1	6	0	2	5191	5	1	0.386	0
1	6	0	2	1060	1	1	0.389	0
1	6	0	2	3643	3	1	0.426	0
1	6	0	2	2368	2	1	0.357	0
1	6	0	2	2688	2	1	0.387	0
1	6	0	2	5432	5	1	0.367	0
1	6	0	2	6008	6	0	0.6	0
1	6	0	2	3144	3	1	0.529	0
1	6	0	2	4589	4	0	0.616	0
1	6	0	2	1399	1	1	0.665	0
1	6	0	2	1525	1	1	0.416	0
1	6	0	2	5724	5	0	0.607	0
1	6	0	2	2227	2	1	0.47	0
1	6	0	2	2559	2	1	0.436	0
1	6	0	2	3171	3	1	0.454	0
1	6	0	2	6118	6	1	0.494	0
1	6	0	2	2316	2	1	0.477	0
1	6	0	2	2853	2	1	0.679	0
1	6	0	2	4785	4	0	0.626	0
1	6	0	2	1286	1	1	0.45	0
1	6	0	2	1532	1	1	0.445	0
1	6	0	2	1214	1	1	0.454	0
1	6	0	2	3250	3	1	0.406	0
1	6	0	2	1114	1	1	0.406	0
1	6	0	2	5097	5	1	0.367	0
1	6	0	2	1050	1	1	0.457	0
1	6	0	2	3078	3	1	0.465	0
1	6	0	2	4782	4	0	0.606	0
1	6	0	2	2511	2	1	0.616	0
1	6	0	2	1039	1	1	0.886	0
1	6	0	2	3441	3	1	0.621	0
1	6	0	2	1475	1	1	0.406	0
1	6	0	2	2542	2	1	0.503	0
1	6	0	2	1552	1	1	0.436	0
1	6	0	2	1322	1	1	0.475	0
1	6	0	2	2162	2	1	0.376	0
1	6	0	2	2610	2	1	0.494	0
1	6	0	2	2156	2	1	0.455	0
1	6	0	2	4360	4	0	0.489	0
1	6	0	2	5237	5	0	0.484	0
1	6	0	2	5363	5	0	0.69	0
